GeneSymbol,GeneID,DiseaseName,DiseaseID,DirectEvidence,InferenceChemicalName,InferenceScore,OmimIDs,PubMedIDs
SEZ6L,23544,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.63,,15020195
SEZ6L2,26470,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.30,,20156427
SF1,7536,IMMUNE SUPPRESSION,OMIM:146850,,Vitamin E,3.76,,15020195
SF3A1,10291,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.19,,20156427
SF3A2,8175,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,8.93,,20156427
SF3A2,8175,IMMUNE SUPPRESSION,OMIM:146850,,Vitamin E,8.93,,15020195
SF3B1,23451,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,8.62,,20156427
SF3B1,23451,IMMUNE SUPPRESSION,OMIM:146850,,Vitamin E,8.62,,15020195
SF3B2,10992,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.28,,20156427
SF3B4,10262,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,8.79,,20156427
SF3B4,10262,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,8.79,,2009908|7657819
SF3B5,83443,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,9.43,,20156427
SF3B5,83443,IMMUNE SUPPRESSION,OMIM:146850,,Vitamin E,9.43,,15020195
SF3B6,51639,"TOBACCO ADDICTION, SUSCEPTIBILITY TO",OMIM:188890,,Nicotine,4.09,,11259349|16720336|16785264
SFI1,9814,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.30,,20156427
SFMBT1,51460,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.50,,15020195
SFMBT2,57713,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.40,,15020195
SFN,2810,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,2.80,,20156427
SFPQ,6421,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,2.84,,20156427
SFPQ,6421,"TOBACCO ADDICTION, SUSCEPTIBILITY TO",OMIM:188890,,Nicotine,3.49,,11259349|16720336|16785264
SFR1,119392,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.49,,20156427
SFRP1,6422,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.10,,15020195
SFRP2,6423,IMMUNE SUPPRESSION,OMIM:146850,,Ascorbic Acid,8.20,,15020195
SFRP2,6423,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,8.20,,20156427
SFSWAP,6433,IMMUNE SUPPRESSION,OMIM:146850,,Vitamin E,4.09,,15020195
SFT2D1,113402,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.47,,20156427
SFT2D2,375035,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.29,,20156427
SFT2D3,84826,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.62,,20156427
SFTPA1,653509,"TOBACCO ADDICTION, SUSCEPTIBILITY TO",OMIM:188890,,Nicotine,3.90,,11259349|16720336|16785264
SFTPB,6439,IMMUNE SUPPRESSION,OMIM:146850,,Ascorbic Acid,9.02,,15020195
SFTPB,6439,IMMUNE SUPPRESSION,OMIM:146850,,Vitamin E,9.02,,15020195
SFTPC,6440,IMMUNE SUPPRESSION,OMIM:146850,,Ascorbic Acid,4.16,,15020195
SFTPC,6440,"TOBACCO ADDICTION, SUSCEPTIBILITY TO",OMIM:188890,,Nicotine,3.82,,11259349|16720336|16785264
SFXN1,94081,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.04,,20156427
SFXN2,118980,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,8.56,,20156427
SFXN2,118980,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,8.56,,2009908|7657819
SFXN3,81855,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.13,,20156427
SFXN5,94097,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,15.28,,20156427
SFXN5,94097,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,15.28,,15020195
SFXN5,94097,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,15.28,,2009908|7657819
SFXN5B,561995,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,4.18,,20156427
SGCD,6444,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.54,,15020195
SGCE,8910,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,9.42,,20156427
SGCE,8910,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,9.42,,15020195
SGCZ,137868,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,4.08,,15020195
SGF29,112869,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.41,,20156427
SGK1,6446,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,11.62,,20156427
SGK1,6446,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,11.62,,15020195
SGK1,6446,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,11.62,,2009908|7657819
SGK1,6446,"TOBACCO ADDICTION, SUSCEPTIBILITY TO",OMIM:188890,,Nicotine,3.24,,11259349|16720336|16785264
SGK2,10110,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.08,,20156427
SGMS1,259230,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,8.33,,20156427
SGMS1,259230,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,8.33,,15020195
SGMS2,166929,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.09,,20156427
SGNH-1,177260,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,6.11,,2009908|7657819
SGO2,151246,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.14,,20156427
SGPP1,81537,"TOBACCO ADDICTION, SUSCEPTIBILITY TO",OMIM:188890,,Nicotine,3.84,,11259349|16720336|16785264
SGPP2,130367,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.44,,15020195
SGSH,6448,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.39,,20156427
SGSM1,129049,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.60,,15020195
SGSM2,9905,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,9.36,,20156427
SGSM2,9905,IMMUNE SUPPRESSION,OMIM:146850,,Vitamin E,9.36,,15020195
SGSM3,27352,IMMUNE SUPPRESSION,OMIM:146850,,Vitamin E,4.00,,15020195
SGTA,6449,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.25,,20156427
SGTB,54557,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.24,,20156427
SH2B3,10019,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.10,,20156427
SH2D1B2,545378,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,4.63,,15020195
SH2D2A,9047,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,9.27,,20156427
SH2D2A,9047,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,9.27,,15020195
SH2D2A,9047,"TOBACCO ADDICTION, SUSCEPTIBILITY TO",OMIM:188890,,Nicotine,3.99,,11259349|16720336|16785264
SH2D3CB,394051,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,5.31,,2009908|7657819
SH2D4A,63898,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.19,,20156427
SH2D4B,387694,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.96,,15020195
SH2D5,400745,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.24,,20156427
SH3BGR,6450,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,8.95,,20156427
SH3BGR,6450,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,8.95,,15020195
SH3BGRL,6451,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,8.43,,20156427
SH3BGRL,6451,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,8.43,,15020195
SH3BGRL2,83699,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.28,,20156427
SH3BGRL3,83442,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.10,,20156427
SH3BP2,6452,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,8.70,,20156427
SH3BP2,6452,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,8.70,,15020195
SH3BP4,23677,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.20,,20156427
SH3BP5,9467,IMMUNE SUPPRESSION,OMIM:146850,,Ascorbic Acid,14.11,,15020195
SH3BP5,9467,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,14.11,,20156427
SH3BP5,9467,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,14.11,,15020195
SH3D19,152503,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,8.80,,20156427
SH3D19,152503,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,8.80,,15020195
SH3D19,152503,"TOBACCO ADDICTION, SUSCEPTIBILITY TO",OMIM:188890,,Nicotine,3.84,,11259349|16720336|16785264
SH3GL2,6456,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.48,,15020195
SH3GL3,6457,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.47,,15020195
SH3GLB1,51100,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,8.63,,20156427
SH3GLB1,51100,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,8.63,,15020195
SH3GLB2,56904,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.30,,20156427
SH3KBP1,30011,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,2.98,,20156427
SH3KBP1,30011,"TOBACCO ADDICTION, SUSCEPTIBILITY TO",OMIM:188890,,Nicotine,3.62,,11259349|16720336|16785264
SH3PXD2A,9644,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.07,,20156427
SH3PXD2B,285590,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,8.81,,20156427
SH3PXD2B,285590,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,8.81,,2009908|7657819
SH3RF1,57630,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,8.73,,20156427
SH3RF1,57630,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,8.73,,15020195
SH3RF2,153769,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,9.03,,20156427
SH3RF2,153769,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,9.03,,15020195
SH3RF3,344558,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,9.05,,20156427
SH3RF3,344558,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,9.05,,15020195
SH3TC1,54436,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,9.11,,20156427
SH3TC1,54436,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,9.11,,15020195
SH3TC2,79628,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.50,,15020195
SH3YL1,26751,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,8.89,,20156427
SH3YL1,26751,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,8.89,,15020195
SHANK1,50944,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.49,,15020195
SHANK2,22941,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,13.82,,20156427
SHANK2,22941,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,13.82,,15020195
SHANK2,22941,IMMUNE SUPPRESSION,OMIM:146850,,Vitamin E,13.82,,15020195
SHANK3,85358,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,8.61,,20156427
SHANK3,85358,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,8.61,,15020195
SHB,6461,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,15.15,,20156427
SHB,6461,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,15.15,,15020195
SHB,6461,IMMUNE SUPPRESSION,OMIM:146850,,Plant Preparations,15.15,,20156427
SHBG,6462,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,7.77,,20156427
SHBG,6462,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,7.77,,2009908|7657819
SHC1,6464,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,2.92,,20156427
SHC2,25759,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,9.13,,20156427
SHC2,25759,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,9.13,,15020195
SHC3,53358,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.46,,15020195
SHCBP1,79801,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,2.98,,20156427
SHCBP1L,81626,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,4.17,,15020195
SHD,56961,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.80,,15020195
SHFL,55337,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.48,,20156427
SHISA2,387914,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,8.68,,15020195
SHISA2,387914,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,8.68,,2009908|7657819
SHISA5,51246,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.31,,20156427
SHISA6,388336,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.77,,15020195
SHISA9,729993,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.79,,15020195
SHISA9A,541382,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,4.31,,20156427
SHISAL1,85352,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,9.42,,20156427
SHISAL1,85352,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,9.42,,15020195
SHISAL2A,348378,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,4.29,,15020195
SHKBP1,92799,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.45,,20156427
SHLD1,149840,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.80,,15020195
SHLD2,54537,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.60,,15020195
SHMT1,6470,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,2.92,,20156427
SHMT2,6472,IMMUNE SUPPRESSION,OMIM:146850,,Ascorbic Acid,8.12,,15020195
SHMT2,6472,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,8.12,,20156427
SHOC2,8036,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.54,,15020195
SHOX2,6474,"TOBACCO ADDICTION, SUSCEPTIBILITY TO",OMIM:188890,,Nicotine,3.98,,11259349|16720336|16785264
SHPRH,257218,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.38,,20156427
SHQ1,55164,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.54,,15020195
SHROOM2,357,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.46,,15020195
SHROOM3,57619,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,8.85,,20156427
SHROOM3,57619,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,8.85,,15020195
SHTN1,57698,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.52,,15020195
SI,6476,IMMUNE SUPPRESSION,OMIM:146850,,Ascorbic Acid,4.45,,15020195
SIAE,54414,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.20,,20156427
SIAH1,6477,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,9.39,,20156427
SIAH1,6477,IMMUNE SUPPRESSION,OMIM:146850,,Vitamin E,9.39,,15020195
SIAH2,6478,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,8.35,,20156427
SIAH2,6478,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,8.35,,15020195
SIAH3,283514,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,4.23,,15020195
SID4,567528,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.89,,20156427
SIDT1,54847,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.61,,15020195
SIDT2,51092,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.18,,20156427
SIGIRR,59307,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.32,,20156427
SIGLEC1,6614,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.50,,15020195
SIGLEC15,284266,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,4.26,,15020195
SIGLECH,233274,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.85,,15020195
SIGMAR1,10280,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,7.91,,20156427
SIGMAR1,10280,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,7.91,,2009908|7657819
SIK1,150094,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,7.81,,20156427
SIK1,150094,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,7.81,,2009908|7657819
SIKE1,80143,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.49,,20156427
SIL1,64374,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,9.03,,20156427
SIL1,64374,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,9.03,,15020195
SIM1,6492,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.71,,15020195
SIM2,6493,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.64,,15020195
SIMC1,375484,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,4.22,,2009908|7657819
SIN3A,25942,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.40,,15020195
SINHCAF,58516,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,9.25,,20156427
SINHCAF,58516,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,9.25,,15020195
SIPA1,6494,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.24,,20156427
SIPA1L1,26037,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,8.67,,20156427
SIPA1L1,26037,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,8.67,,2009908|7657819
SIPA1L2,57568,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.04,,20156427
SIPA1L3,23094,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,9.16,,15020195
SIPA1L3,23094,IMMUNE SUPPRESSION,OMIM:146850,,Vitamin E,9.16,,15020195
SIRAL1,79607,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.76,,20156427
SIRT1,23411,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,6.11,,20156427
SIRT1,23411,IMMUNE SUPPRESSION,OMIM:146850,,Vitamin E,6.11,,15020195
SIRT1,23411,"TOBACCO ADDICTION, SUSCEPTIBILITY TO",OMIM:188890,,Nicotine,2.99,,11259349|16720336|16785264
SIRT4,23409,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.19,,20156427
SIRT5,23408,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.24,,20156427
SIRT7,51547,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.32,,20156427
SIVA1,10572,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.15,,20156427
SIVA1,10572,"TOBACCO ADDICTION, SUSCEPTIBILITY TO",OMIM:188890,,Nicotine,3.79,,11259349|16720336|16785264
SIX4A,65233,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,11.96,,20156427
SIX4A,65233,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,11.96,,2009908|7657819
SKA1,220134,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.09,,20156427
SKA2,348235,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.23,,20156427
SKAP1,8631,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.43,,15020195
SKAP2,8935,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,8.68,,20156427
SKAP2,8935,IMMUNE SUPPRESSION,OMIM:146850,,Vitamin E,8.68,,15020195
SKI,6497,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,14.93,,20156427
SKI,6497,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,14.93,,15020195
SKI,6497,IMMUNE SUPPRESSION,OMIM:146850,,Vitamin E,14.93,,15020195
SKIB,30113,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,4.76,,2009908|7657819
SKIC2,6499,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.68,,20156427
SKIC3,9652,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,9.76,,15020195
SKIC3,9652,IMMUNE SUPPRESSION,OMIM:146850,,Vitamin E,9.76,,15020195
SKIC8,80349,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.28,,20156427
SKIDA1,387640,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.50,,20156427
SKIL,6498,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.06,,20156427
SKOR2,652991,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,4.43,,15020195
SKP1,6500,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,14.69,,20156427
SKP1,6500,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,14.69,,2009908|7657819
SKP1,6500,IMMUNE SUPPRESSION,OMIM:146850,,Vitamin E,14.69,,15020195
SKP2,6502,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,7.59,,20156427
SKP2,6502,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,7.59,,15020195
SLA2,84174,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,4.30,,2009908|7657819
SLAIN1,122060,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,9.20,,20156427
SLAIN1,122060,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,9.20,,15020195
SLAIN2,57606,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.57,,15020195
SLAMF8,56833,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.68,,15020195
SLBP,7884,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.10,,20156427
SLBP,7884,"TOBACCO ADDICTION, SUSCEPTIBILITY TO",OMIM:188890,,Nicotine,3.74,,11259349|16720336|16785264
SLC10A1,6554,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,2.62,,20156427
SLC10A2,6555,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,8.06,,20156427
SLC10A2,6555,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,8.06,,15020195
SLC10A6,345274,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.25,,20156427
SLC10A7,84068,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,9.22,,20156427
SLC10A7,84068,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,9.22,,15020195
SLC11A1,6556,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.17,,20156427
SLC11A2,4891,IMMUNE SUPPRESSION,OMIM:146850,,Ascorbic Acid,24.56,,15020195
SLC11A2,4891,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,24.56,,20156427
SLC11A2,4891,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,24.56,,15020195
SLC11A2,4891,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,24.56,,2009908|7657819
SLC11A2,4891,IMMUNE SUPPRESSION,OMIM:146850,,Vitamin E,24.56,,15020195
SLC12A1,6557,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,9.17,,15020195
SLC12A1,6557,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,9.17,,2009908|7657819
SLC12A2,6558,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,13.08,,20156427
SLC12A2,6558,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,13.08,,15020195
SLC12A2,6558,IMMUNE SUPPRESSION,OMIM:146850,,Vitamin E,13.08,,15020195
SLC12A2-DT,644873,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,4.83,,2009908|7657819
SLC12A3,6559,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,8.81,,20156427
SLC12A3,6559,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,8.81,,2009908|7657819
SLC12A6,9990,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,8.84,,20156427
SLC12A6,9990,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,8.84,,2009908|7657819
SLC12A7,10723,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.09,,20156427
SLC12A8,84561,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,8.68,,20156427
SLC12A8,84561,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,8.68,,15020195
SLC12A9,56996,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.39,,20156427
SLC13A1,6561,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.74,,15020195
SLC13A2,9058,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,14.43,,20156427
SLC13A2,9058,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,14.43,,15020195
SLC13A2,9058,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,14.43,,2009908|7657819
SLC13A3,64849,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,8.16,,20156427
SLC13A3,64849,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,8.16,,15020195
SLC13A5,284111,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,14.74,,20156427
SLC13A5,284111,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,14.74,,15020195
SLC13A5,284111,IMMUNE SUPPRESSION,OMIM:146850,,Plant Preparations,14.74,,20156427
SLC14A1,6563,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,8.65,,20156427
SLC14A1,6563,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,8.65,,15020195
SLC14A2,8170,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.50,,15020195
SLC15A1,6564,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,14.55,,20156427
SLC15A1,6564,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,14.55,,15020195
